net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
;0.590229;0.730221;0.695211;0.647217;0.447231;0.730233;0.486231;0.850211;0.979215;1.2962;1.09123;1.08922;1.12522;0.487229;1.28822;1.2902;1.40721;1.59122;0.770226;1.29221;1.37022;1.49521;1.52821;1.61823;1.73221;1.56722;1.24823;1.60723;1.20323;1.28822;1.48722;1.62922;1.48622;1.25123;1.12322;1.74122;1.61423;1.77523;1.28623
;0.633233;0.771222;0.735217;0.687222;0.487209;0.770217;0.686219;0.890217;1.02222;1.35324;1.13123;1.13823;1.20623;0.647209;1.32823;1.37022;1.48823;1.6352;1.01023;1.33223;1.41223;1.54622;1.56822;1.66323;1.77622;1.65122;1.32822;1.64721;1.24321;1.44821;1.52722;1.67123;1.52622;1.29322;1.28324;1.8362;1.65521;1.81923;1.44623
;0.090229;0.817223;0.792234;0.731219;0.527223;0.810237;0.766232;0.932212;1.06722;0.609227;1.17121;1.18523;1.24822;0.887233;1.36824;1.41122;0.370211;0.486219;1.05021;1.37422;1.45622;1.59122;1.65023;1.70422;1.82122;1.69121;1.36822;1.68723;1.28323;1.48924;1.60723;1.71723;1.56623;1.33323;1.40322;1.00423;1.69623;1.86123;1.48821
;0.251214;0.913226;0.286232;0.814236;0.730205;0.895205;0.806221;0.972237;0.24321;0.649236;1.21222;1.22522;1.28923;1.04823;1.40924;1.50122;0.770233;0.806229;1.09022;1.45822;1.49622;1.63322;1.69423;1.74622;1.12523;1.00523;1.40822;1.72723;1.32321;1.52923;1.65122;1.76423;1.61022;1.37322;1.52424;1.20422;1.73723;1.90222;1.52824
;0.291226;0.087216;0.366216;0.85923;0.770221;0.944229;1.00822;1.01423;0.803222;0.729221;1.33523;1.26724;1.33022;1.16822;1.45023;1.54322;1.05122;0.846217;1.17021;1.49821;1.53922;1.69322;1.73621;0.805227;1.20523;1.24522;1.45023;1.7692;1.44522;1.60922;1.69324;0.889222;1.6512;1.45323;1.56523;1.24421;1.78122;1.94823;1.82621
;0.333205;0.287227;0.406227;0.903234;0.855223;0.986231;1.04821;0.448227;1.00722;0.849226;1.39521;1.31122;1.37122;1.20922;1.49021;1.58622;1.09123;1.12622;1.33323;1.53922;1.60121;0.806209;1.77822;0.885207;1.24522;1.32723;1.53223;1.81021;1.48523;1.64922;1.73424;0.969231;1.69422;1.49422;1.60621;1.44421;1.82123;0.965238;1.87022
;0.373227;0.450209;0.486216;0.943219;0.938219;1.03822;1.13321;0.568229;1.12822;0.929204;1.43523;0.609211;1.41122;1.25022;1.53022;0.849222;1.13222;1.24621;1.41422;1.58024;0.806216;0.886216;1.82323;1.00521;1.28524;1.36723;1.57223;1.85521;1.52624;1.68922;1.77523;1.04922;1.73521;1.53422;1.64622;1.60522;1.86123;1.28522;1.91422
;0.453221;0.490217;0.567239;0.984229;0.982223;1.07824;1.17622;0.608227;1.17023;1.01022;0.848215;0.769223;1.49823;1.33021;1.57722;0.929209;1.25323;1.28622;1.45622;1.62022;0.886226;1.24822;1.04324;1.04522;1.48622;1.40923;1.61321;1.90422;1.65023;1.73523;1.86222;1.28922;1.78023;1.61424;1.68921;1.64822;1.90421;1.56523;1.95822
;0.495205;0.530224;0.607229;0.16822;1.02321;0.165224;1.21722;0.729235;1.21022;1.11222;0.929218;0.809216;1.54023;1.37023;1.61723;0.970229;1.29423;1.32623;1.49923;1.66022;0.926219;1.41121;1.20721;1.12521;1.60723;1.44923;1.65323;1.94823;1.69022;1.77621;1.90223;1.32922;1.82322;1.66023;1.72922;1.68923;1.94522;1.60723;1.40823
;0.540229;0.571232;0.648225;0.570227;1.06421;0.566229;1.28223;0.769234;1.33923;1.15423;1.13321;0.889223;0.809222;1.41121;1.71122;1.13023;1.37622;1.36722;1.54022;1.70022;1.3272;1.49222;1.25023;1.24522;1.64721;1.48922;1.69822;0.970239;1.73024;1.81923;1.94722;1.45021;1.00923;1.70321;1.76921;1.72923;1.99622;1.64723;1.48823
;0.581224;0.612226;0.688229;0.610236;1.10923;0.646217;0.406222;0.850229;0.329229;1.19422;1.17622;1.01321;0.849224;1.45323;0.766205;1.17022;1.41622;1.49324;1.58221;1.74423;1.36722;1.53221;1.29023;1.32523;1.68823;1.57623;1.74022;1.05021;1.77222;1.86221;1.24821;1.49221;1.37023;1.78722;1.81422;1.77022;1.29021;1.68822;1.52821
;0.623223;0.655209;0.729229;0.650203;1.15122;0.686233;0.566207;0.931236;0.689228;0.567238;1.22222;1.05321;0.889233;1.49822;0.846233;1.21022;1.45722;1.53322;1.62722;1.79022;1.40722;1.57622;1.37023;1.4072;1.73523;1.62023;1.78122;1.29122;1.82922;1.91521;1.33021;1.53221;1.49022;1.83224;1.85622;1.81222;1.33021;1.72824;1.56822
;0.66921;0.696227;0.770231;0.690225;0.60823;0.726227;0.606219;0.971231;1.01222;0.607223;1.26322;1.0932;1.00922;0.64421;0.886227;1.25321;1.49823;1.57621;1.66922;1.04321;1.48723;1.61822;1.41422;1.44721;1.78522;1.66322;1.83422;1.49823;0.929219;1.95522;1.37021;1.61223;1.53021;1.88323;1.89622;1.85222;1.41021;1.81523;1.68821
;0.0892289;0.778223;0.815209;0.730214;0.729219;0.769216;0.64621;1.01122;1.13223;1.00724;1.30523;1.13523;1.04922;0.684209;0.927217;1.37521;1.5402;1.61721;0.886209;1.08323;1.52722;1.66222;1.45922;1.52723;1.25123;1.70323;0.809229;1.53921;1.12923;1.28421;1.41022;1.69422;1.65421;1.28623;1.94124;1.89221;1.57223;0.926205;1.72823
;0.290237;0.823231;0.855227;0.771227;0.769223;0.809238;0.806211;1.05322;1.25723;1.04721;1.3452;1.17722;1.08922;0.804238;0.967233;1.41922;1.58022;1.67221;1.08722;1.20422;1.56723;1.70922;1.54122;1.56722;1.33123;1.76324;0.929211;1.5792;1.20922;1.40624;1.45022;1.77521;1.69422;1.48722;1.99722;1.93323;1.61223;1.08621;1.76823
;0.337214;0.864221;0.904233;0.812221;0.809226;0.850212;0.929222;1.09522;1.30322;1.08722;1.39622;1.21821;1.1302;0.884229;1.00723;1.45922;1.62324;0.570223;1.12722;1.28523;1.61122;1.75222;1.08623;1.60722;1.37123;0.850227;1.17422;1.66222;1.4502;1.56822;1.49122;1.81823;1.82223;1.61022;1.09021;1.98164;1.77622;1.12622;1.85022
;0.378205;0.908227;0.126231;0.854233;0.849211;0.89022;0.969233;1.17822;1.36923;1.12721;0.649231;1.25822;1.21221;0.925233;1.08822;1.50122;1.66323;0.891225;1.20723;1.32521;1.65121;0.928227;1.20623;1.64722;1.45222;1.01123;1.25521;1.70322;1.49223;1.60922;1.53122;1.00621;1.86622;1.65123;1.13022;1.08724;1.81621;1.16623;1.89021
;0.419221;0.21023;0.408217;0.896223;0.897225;0.930212;1.13323;1.22223;0.610217;1.20722;0.729211;1.29922;1.25221;0.966227;1.12923;1.54321;1.70623;1.17121;1.24722;1.36523;1.69521;1.08822;1.24622;1.68823;1.49222;1.09123;1.33522;1.74423;1.53222;1.65021;1.57121;1.20622;1.91924;1.69121;1.37223;1.28723;1.86121;1.48722;1.93922
;0.459225;0.290228;0.490223;0.939219;0.939221;0.970229;1.18322;1.26424;0.650236;1.24823;1.01023;1.3412;1.30223;1.01022;1.17123;0.767231;0.970231;1.21122;1.29022;1.40623;1.73623;1.12822;1.32621;1.72824;1.53221;1.1342;1.37723;1.7842;1.57322;1.69123;1.61122;1.48823;1.28623;1.73523;1.49323;1.32722;1.90322;1.52922;1.98122
;0.500221;0.370221;0.530229;0.98121;0.982224;1.01224;1.24021;1.32323;0.770225;1.28823;1.13023;1.39323;1.34522;1.05022;1.21721;0.970214;1.17022;1.29723;1.33122;1.49222;1.78022;1.16822;1.36722;1.77123;1.57321;1.21422;1.41723;1.24622;1.65723;1.73522;1.6512;1.57023;1.40622;1.77823;1.53422;1.44822;1.94721;1.56923;2.02123
;0.541233;0.410223;0.612209;1.02522;1.02823;1.05724;0.690219;0.283217;0.851224;1.32922;1.21122;1.44922;1.38923;1.13923;1.25723;1.01022;1.21123;1.34021;1.37221;1.53422;1.82922;1.24821;1.40723;1.81322;1.61622;1.25422;1.45723;1.28623;1.73823;1.79722;1.73423;1.61022;1.44723;1.08623;1.57422;1.48821;1.9872;1.61323;2.06821
;0.586227;0.45021;0.696218;1.07323;1.07022;1.09823;0.730219;0.523225;0.978226;1.3742;1.25123;0.568217;1.4342;1.18122;1.29723;1.09024;1.25322;1.38021;1.41322;1.58223;0.963232;1.28823;1.52924;1.86223;1.66321;1.29722;1.49722;1.32622;1.82121;1.25022;1.90722;1.69223;1.48823;1.12621;1.61521;1.65021;2.03023;1.69422;1.16323
;0.124223;0.531224;0.741231;1.11323;1.11222;1.13922;0.85122;0.563214;1.01822;1.41522;1.29323;0.608222;0.609219;1.22223;1.39324;1.13022;1.41422;1.46022;1.45622;0.763229;1.32322;1.32822;1.57123;1.90523;1.70423;1.33723;1.53721;1.44623;1.86123;1.45023;1.94722;1.73323;1.56922;1.28722;1.66321;1.69022;2.07623;1.73722;1.56523
;0.204229;0.573223;0.203217;0.168222;1.20322;1.1842;0.891212;0.64322;1.09922;0.766207;1.33422;0.648231;0.649231;1.27023;1.43922;1.17023;1.49424;0.967233;1.49921;0.923236;1.44522;1.44922;1.65523;1.05121;1.74522;1.37821;1.57723;1.48622;1.91923;1.49023;1.98724;1.77422;1.60923;1.36723;1.70824;1.73222;2.12023;1.77822;1.68822
;0.245221;0.614226;0.324227;0.328207;0.408232;1.2262;0.977222;0.803229;1.13922;0.891222;1.37423;0.688209;1.04922;0.964222;0.724223;1.25323;1.57722;1.08824;1.54423;1.24323;1.48722;1.48923;1.69722;1.09323;1.04823;1.45922;1.69821;1.52622;1.96424;1.53122;0.887225;1.86022;1.69322;1.44722;1.75621;1.77322;1.16523;1.81823;1.72922
;0.326212;0.654216;0.36422;0.572212;0.448225;0.288232;1.02823;0.843234;1.19221;1.01222;1.41422;0.888229;1.12922;1.16622;0.804227;1.29722;1.61923;1.12821;1.00723;1.28323;1.53221;1.52923;1.09123;1.17323;1.24922;1.50623;1.74421;1.56623;0.850224;1.57122;1.12722;1.01123;1.73423;1.60823;1.8062;1.81923;1.32522;1.86022;1.81122
;0.367229;0.694229;0.404231;0.65223;0.692229;0.368229;0.328211;0.884219;1.23523;1.10223;1.45421;0.928223;1.21422;1.20823;0.845609;1.38424;1.66821;1.21023;1.04721;1.3232;1.62422;1.61122;1.13123;1.29523;1.28922;1.55523;1.79423;1.60722;0.930223;1.61122;1.45022;1.09223;1.77722;1.69122;0.967229;1.86223;1.36523;1.90123;1.44623
;0.407229;0.774227;0.444231;0.692225;0.732236;0.612224;0.488224;0.967218;1.28222;1.18524;0.563219;0.969223;1.25623;1.24823;0.926217;1.43022;1.71622;1.33222;1.12723;1.40622;1.37023;1.65421;1.25123;1.33523;1.32922;1.60022;1.00623;1.68823;0.970236;1.65323;1.49223;1.37324;1.81922;1.73423;1.12723;1.90323;1.44523;1.94123;1.52721
;0.492217;0.289209;0.485217;0.732219;0.772222;0.653236;0.528212;1.00723;1.34424;1.22822;0.643222;1.09021;1.29621;1.29023;0.966236;0.443229;1.76223;1.41321;1.16723;1.44721;1.41021;1.69422;1.33223;1.37522;1.40923;0.930231;1.08621;1.76823;1.37423;1.7012;1.58121;1.41322;0.769237;1.77722;1.20721;1.94621;1.48523;1.99322;1.56822
;0.53321;0.332227;0.568234;0.814229;0.815223;0.818225;0.60822;1.08921;0.326217;1.27323;0.885215;1.13021;1.33822;1.33021;1.00723;0.964219;0.966207;1.45322;1.20823;1.52922;1.45022;1.73922;1.41422;1.41523;1.44922;1.17123;1.16621;1.84821;1.45923;1.75024;1.62223;1.45323;1.29023;1.81722;1.41222;1.36722;1.64723;2.04024;1.60823
;0.576205;0.45321;0.608215;0.85422;0.863222;0.859204;0.649231;1.13122;0.406219;0.367233;1.09123;1.21221;1.37822;1.42421;1.04723;1.08423;1.00622;1.49522;1.24823;1.57023;1.53523;1.78121;1.45423;1.49623;1.48923;1.25121;1.32722;1.89321;1.50822;1.17023;1.71022;1.62023;1.37023;1.86223;1.53323;1.40823;1.68721;1.24422;1.64923
;0.618227;0.494232;0.691228;0.896219;0.127231;0.89921;0.72922;1.21323;0.566239;0.727214;1.17221;1.33622;1.41924;1.46423;1.12722;1.12422;1.08723;1.54823;1.40823;1.61122;1.58124;1.82523;1.49521;1.53822;1.53622;1.33122;1.36722;1.93522;1.59323;1.25123;1.75123;1.74723;1.53423;1.90223;1.57423;1.56922;1.77022;1.32421;1.68922
;0.675216;0.537223;0.771232;0.93721;0.367223;0.939224;0.850217;1.25422;0.606227;0.768216;1.21323;1.37822;1.48022;1.51223;1.16822;1.16421;1.12823;0.644225;1.49423;1.65122;1.62121;1.86623;1.53522;1.57822;1.59522;1.45523;1.40721;1.98421;1.63322;1.29121;1.79622;1.82722;1.57422;1.94521;1.61423;1.61122;1.81123;1.44621;1.77122
;0.170224;0.577209;0.814218;0.407231;0.567231;0.979234;0.931228;1.29422;0.646209;0.928229;1.2562;1.42321;0.570222;0.728227;1.20921;1.20622;1.16822;0.724226;1.53423;1.69222;1.66822;0.971204;1.58023;1.62123;1.64123;1.53822;1.44923;2.05221;1.08421;1.37122;1.83723;1.87123;1.67422;1.13024;1.65523;1.65122;1.85322;1.48621;1.81122
;0.210205;0.61923;0.854209;0.527227;0.810225;1.03623;1.01122;1.36221;0.686223;1.00822;1.29821;1.47022;0.772212;0.849233;1.24922;1.24621;1.24923;0.925225;1.57421;1.73323;1.71423;1.05123;1.62122;1.66121;1.69723;1.57923;1.53023;1.28921;1.16422;1.45224;1.88023;1.37023;1.16722;1.41222;1.69622;1.69321;1.94522;1.52722;1.85122
;0.250233;0.661217;0.163222;0.691223;0.850229;0.290229;1.05222;0.52823;0.807223;1.0482;1.34123;0.764224;0.932214;0.930224;1.28924;1.40623;1.29122;0.965227;1.61523;1.77323;1.75722;1.13122;1.66224;1.70321;0.89123;1.62123;1.57023;1.40923;1.48622;1.53522;1.08323;1.65322;1.40821;1.45623;1.73722;1.73323;0.643224;1.65523;1.89122
;0.333214;0.701205;0.203239;0.731214;0.900225;0.493229;1.09224;0.608235;0.928229;1.08823;0.769215;0.844219;0.972214;0.970223;1.32923;1.45023;1.37423;1.04522;1.65621;1.81422;1.79822;1.17121;1.70423;1.76721;0.931235;1.66222;1.65123;1.49223;1.60923;1.57721;1.20323;1.69722;1.44822;1.49822;1.81923;1.77322;0.963205;1.69622;1.93121
;0.375221;0.741221;0.403222;0.776219;0.948219;0.533205;1.14123;0.773217;0.969221;1.13123;0.849205;0.966229;1.01323;1.13123;1.37022;1.4902;1.50122;1.12523;1.69921;0.967209;1.04322;1.25122;1.7452;0.889223;1.09122;1.70421;1.73123;1.57722;1.65723;1.67322;1.32323;1.73922;1.48822;1.54022;1.86223;1.85621;1.52522;1.73623;1.98322
;0.457225;0.786226;0.48523;0.81723;0.99123;0.614216;1.19223;0.813239;1.09221;1.17123;0.889214;1.04922;1.10022;1.17121;1.41022;1.53022;1.12722;1.32523;1.74421;1.04722;1.16322;1.33322;1.78724;1.00923;1.25222;0.68923;1.81423;1.61823;1.70222;1.20924;1.40422;1.77922;1.60923;1.70723;1.16422;1.90723;1.56624;1.77622;2.02523
;0.499229;0.82623;0.528233;0.861233;0.447205;0.734232;1.25121;0.853234;1.13422;1.21122;0.929226;1.12921;1.14522;1.21322;1.45021;1.57222;1.28922;1.48722;1.8012;1.16723;1.20421;1.37321;1.83022;1.53221;1.29222;1.12922;1.85421;1.66022;1.74321;1.24921;1.52922;1.81921;1.69122;1.75523;1.24423;1.97223;1.64622;1.81823;1.28721
;0.539237;0.867228;0.608215;0.92022;0.528217;0.816227;0.566214;0.893207;1.17923;1.25223;1.00922;1.1702;1.23622;1.25324;1.49123;1.61323;1.32921;1.52922;0.88423;1.24723;1.28423;1.41322;1.87022;1.57222;1.37262;1.50522;1.91722;1.79121;0.926233;1.29023;1.56921;1.86124;1.73123;1.32622;1.28922;1.16522;1.69022;1.85823;1.40821
;0.58621;0.927209;0.648229;0.324218;0.693224;0.856229;0.647219;0.936212;0.445224;1.29323;1.09023;1.21022;0.725233;1.29523;1.53322;1.66722;1.36921;1.61022;1.16421;1.28823;1.32424;1.45422;1.91423;1.61323;1.41521;1.04921;0.925209;1.21023;1.28622;1.33023;1.61122;1.91222;1.77223;1.44623;1.37023;1.20521;1.73023;1.90323;1.44923
;0.630226;0.969221;0.740234;0.40521;0.738223;0.896224;0.768221;0.978237;0.605207;1.33422;1.13223;1.25022;0.846235;1.33522;1.58063;1.71022;1.45223;1.65023;1.20423;1.33021;1.40421;1.49623;1.24422;1.65323;1.45523;1.25323;1.08523;1.33021;1.32622;1.49323;1.65322;1.13023;1.94322;1.52622;1.41022;1.28521;1.77023;1.94724;1.53222
;0.125229;0.330209;0.794227;0.445219;0.78023;0.936222;0.851232;1.06722;0.686217;1.37623;1.1732;1.29822;0.92623;1.37623;1.62223;0.843216;1.49322;1.6902;1.32422;1.37022;1.48621;1.58823;1.40821;1.73521;1.49521;1.41521;1.12523;1.37623;1.40624;1.53323;1.73722;1.21123;1.98523;1.60921;1.49123;1.36623;1.81021;1.00321;1.62421
;0.246237;0.372225;0.325211;0.525211;0.822236;0.981227;0.891212;0.810209;0.726217;1.42223;1.21523;1.33823;1.04623;1.43921;1.67723;1.08522;1.53922;1.73023;1.36522;1.41022;1.52721;1.63123;1.48923;1.77523;1.53622;1.45723;1.24521;1.45823;1.44622;1.61322;1.78423;1.33123;2.02823;1.65022;1.57423;1.4462;1.85522;1.12422;1.66523
;0.328216;0.452224;0.366229;0.651231;0.912231;1.06321;0.934223;0.850227;0.847229;0.289223;1.25522;1.37824;1.08623;1.48923;1.71922;1.12723;1.58422;1.77023;1.40623;1.45022;1.56823;1.69622;1.52923;1.81523;1.57622;1.53724;1.32622;1.49823;1.52623;1.65724;1.01023;1.37122;1.08822;1.69322;1.61424;1.52623;1.89622;1.16422;1.40922
;0.369225;0.535229;0.406225;0.692227;0.957225;1.10323;1.02222;0.890237;0.888239;0.489225;1.29623;1.41922;1.12621;1.16621;0.530216;1.16723;0.967232;1.81322;1.44724;1.4922;1.6142;0.606205;1.61321;1.86523;1.65821;1.57923;1.36622;1.54223;1.60723;1.69822;1.2932;1.45123;1.40821;1.73423;1.66722;1.56622;1.93624;1.20424;1.45023
;0.456205;0.575231;0.526233;0.732221;0.284211;0.604229;1.06422;0.971207;0.969222;0.770227;1.34723;1.4592;1.16622;1.24724;1.01123;1.24822;1.28823;1.8612;1.49624;1.53221;1.65424;0.966216;1.6532;1.04523;1.73823;1.62122;1.44923;1.59822;1.64722;1.12624;1.45923;1.49124;1.44823;1.77522;1.71922;1.60623;1.99623;1.32422;1.49023
;0.498205;0.615228;0.566216;0.773229;0.445223;0.685232;0.20423;1.01521;1.00923;0.850217;1.39421;1.49923;1.24723;1.37123;1.05221;1.28823;1.32824;1.90122;1.53623;1.57923;1.69723;1.00621;1.69322;1.12522;1.77822;1.66263;1.61121;1.64322;1.72921;1.16623;1.50123;1.65722;1.52921;1.81521;1.76523;1.64621;2.05023;1.56822;1.5302
;0.546212;0.656227;0.647229;0.814234;0.485214;0.765217;0.524229;1.05622;1.04924;0.892223;0.528226;1.54121;1.28723;1.42222;1.13222;1.40923;1.36921;1.94723;1.57621;1.62321;1.73822;1.20622;1.00623;1.24621;1.81923;1.16322;1.65123;0.886221;1.76924;1.20622;1.54323;1.69721;1.57121;1.85521;1.36823;1.72622;0.969226;1.60822;1.57022
;0.212237;0.70023;0.689233;0.860219;0.565227;0.805209;0.724237;1.13821;1.13422;0.933229;0.809237;0.931223;1.41421;1.46522;1.17323;1.44921;1.45621;0.727218;1.62322;1.67022;1.78722;1.32623;1.04622;1.28721;1.87823;1.24423;1.69221;0.926209;1.84923;1.28722;1.58422;1.73721;1.61123;1.89522;1.44824;1.76623;1.04924;1.64822;1.69223
;0.293229;0.740221;0.73023;0.449227;0.685227;0.846224;0.764221;1.18423;1.17423;0.977223;0.849204;0.971223;1.45823;1.51423;1.21422;1.49422;1.4982;0.887229;1.67223;1.04322;0.925223;1.36622;1.24822;1.40822;1.91823;1.28423;1.73222;1.00623;1.89323;1.36821;1.6252;1.77723;1.65123;1.94522;1.48822;1.80723;1.20922;1.8362;1.73322
;0.373221;0.78821;0.770231;0.529221;0.765222;0.886233;0.804232;1.23322;1.21423;1.01723;0.929205;1.05522;1.51223;0.689214;1.29823;1.53622;1.54323;1.00721;1.01323;1.12323;1.20622;1.44823;1.32823;1.44923;1.25322;1.32423;1.77522;1.20723;1.94323;1.40823;1.66522;1.82422;1.73123;1.99523;1.52822;1.84723;1.24922;1.45021;1.77722
;0.454212;0.828231;0.817227;0.569229;0.930229;0.927224;0.884229;1.27422;1.29623;1.05724;0.969232;1.09522;0.926229;0.929234;1.33921;1.58023;1.59122;1.08821;1.09523;1.20321;1.36823;1.48922;1.36821;1.49023;1.29323;1.36522;1.81522;1.28724;1.24623;1.48922;1.72122;0.969218;1.81123;2.04023;1.60921;1.88822;1.45221;1.49123;1.81722
;0.495224;0.873227;0.863216;0.689221;0.976222;1.00821;0.926233;0.364214;1.33822;1.13923;1.00923;1.13623;0.966236;1.13123;1.38122;1.62821;0.687219;1.13021;1.18122;1.28422;1.40823;1.52922;1.40822;1.53021;1.37522;1.44521;1.85523;1.36722;1.36623;1.52921;1.20922;1.04921;1.85121;1.00322;1.73721;1.92823;1.57222;1.57123;1.87422
;0.54221;0.205228;0.129216;0.77022;1.02321;1.05424;0.969231;0.684236;1.38122;1.18024;1.12923;1.17823;1.04723;1.21222;1.44821;0.410226;0.727232;1.17022;1.22123;1.32422;1.45023;1.57121;1.44922;1.57223;1.45722;1.5252;1.89621;1.40722;1.48723;1.56924;1.24921;1.20922;1.89522;1.24323;1.77822;1.97322;1.69723;1.61123;0.689221
;0.244205;0.367224;0.249227;0.812229;1.06922;1.09723;1.05322;0.725229;0.766211;1.22223;1.17022;1.22122;1.08723;1.25223;0.529231;1.01122;0.767233;1.29122;1.26222;1.40722;1.49023;1.61121;1.53223;1.61621;1.50323;1.60724;1.93723;1.48722;1.52723;1.60923;1.28923;1.24921;1.93522;1.36322;1.81922;2.01422;1.73922;1.69323;1.09023
;0.284226;0.407229;0.289231;0.853211;1.10922;1.18923;1.09521;0.805207;0.929221;1.26421;1.25224;1.30522;1.12923;1.33423;0.929228;1.0922;0.967221;1.33124;1.36422;1.57122;1.53222;1.65122;1.57223;0.727229;1.54321;1.65523;1.28921;1.52723;1.60822;1.73124;1.41022;1.49323;1.9752;1.4832;1.85923;2.05921;1.78723;1.73522;1.21121
;0.324237;0.448216;0.530211;0.893209;0.32623;1.23222;1.13923;0.847219;0.978237;1.31123;1.29323;1.39123;1.1702;1.37523;0.970222;1.13222;1.00723;1.37121;0.889223;1.65622;1.57424;1.69322;1.61623;1.04722;1.58523;1.70422;1.32924;1.57022;1.69222;1.77223;1.49123;1.53424;2.01722;1.52321;1.90322;1.00721;1.04423;1.77524;1.29123
;0.366214;0.488217;0.61021;0.937222;0.406219;0.128229;1.18321;0.928205;1.02222;1.36922;1.33323;1.43821;1.21123;1.41522;1.09122;1.17222;1.04823;1.41323;1.04923;1.70021;0.687214;1.73822;1.67623;1.08722;1.62723;1.09022;1.37022;1.61122;1.77222;1.81423;1.53122;1.57721;1.12422;1.56323;1.94421;1.24722;1.44422;1.85622;1.37122
;0.408229;0.530227;0.650218;0.981224;0.487217;0.248233;1.23122;0.968224;1.07023;1.42363;1.37822;1.47822;1.25523;1.45822;1.13123;1.21324;1.08823;1.45322;1.08922;1.76522;0.767224;0.810229;0.770217;1.12722;1.66922;1.21023;1.45022;1.70821;1.82523;1.85621;1.57322;1.62022;1.40422;1.60422;1.98423;1.48823;1.52723;1.89822;1.41123
;0.452227;0.612205;0.690217;0.164233;0.527209;0.368222;0.287219;1.13124;0.526215;0.525217;1.41922;1.52223;1.29922;1.49921;1.21423;1.2542;1.16921;1.49923;1.12923;1.04922;1.16723;0.970227;0.970219;1.20723;1.71822;1.33023;1.49322;1.74822;1.86822;1.89623;1.61323;1.66323;1.44421;1.68423;1.16621;1.52821;1.64823;1.93822;1.53322
;0.494233;0.658231;0.730231;0.244224;0.607231;0.768216;0.528228;1.17124;0.606229;0.845223;1.46123;0.326233;1.34322;1.54924;1.25624;1.34124;1.21022;1.59322;1.20923;1.33122;1.24721;1.09023;1.29222;1.28922;1.16721;1.41023;1.53323;1.12722;0.968218;1.94422;1.69421;1.72222;1.48422;1.72424;1.32723;1.56823;1.68822;1.97921;1.57321
;0.535223;0.700222;0.770239;0.484233;0.64821;0.850234;0.568229;1.2112;0.726227;0.925234;0.765227;0.887222;1.38723;0.729233;1.30222;1.38522;1.25023;1.09322;1.29021;1.37123;1.28721;1.21022;1.3322;1.33023;1.36722;1.45022;1.61422;1.24721;1.04822;1.12922;1.77423;1.0842;1.52422;1.80521;1.64721;1.61022;1.77322;2.01922;1.65323
;0.586229;0.75223;0.810214;0.646216;0.770205;0.895231;0.608224;1.25122;0.806236;1.00922;0.84621;1.00923;1.42723;0.80921;1.34321;1.42623;1.29223;1.1342;1.37223;1.41421;1.32722;1.25021;1.37221;1.46022;1.49222;1.49021;1.65423;1.36821;1.16821;1.28921;1.87321;1.32423;1.56423;1.84922;1.68723;1.65221;1.81422;1.36923;1.69523
;0.249229;0.290227;0.850231;0.729231;0.810221;0.935223;0.770214;1.29222;0.846225;1.04923;0.926227;1.05023;0.769216;0.97022;1.38323;1.46724;1.33323;1.21821;1.41223;1.45622;1.40722;1.29123;1.41223;1.51022;1.61822;1.53121;1.69823;1.40824;1.24823;1.36922;1.93523;1.40421;1.60523;1.89122;1.73022;1.69323;1.85723;1.41021;1.73622
;0.329229;0.330205;0.89122;0.809211;0.851224;0.986231;0.856231;1.33222;0.886223;1.1692;1.08922;1.09021;0.809221;1.17122;1.42523;1.50722;1.37923;1.26221;1.45422;1.49623;1.44723;1.33122;1.45223;1.55222;0.889233;1.57322;1.74122;1.48823;1.32923;1.49122;1.00623;1.44422;1.64522;1.94122;1.77421;1.77622;1.90621;1.49121;1.77721
